id,bid,created_at,text,is_retweet,reposts_count,comments_count,attitudes_count,user_name,user_followers,source
5117374783819761,P7hZQg1H3,2024-12-30 20:11:27,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> 突然想起来那个人大教授，问哈萨克斯坦怎么能让我们国家的女性 服服帖帖地 结婚生小孩…… 你觉得呢？ ",0,0,0,5,甘愿做只猫,39,萬喜萬般宜Android
5117374464009085,P7hZkgOWF,2024-12-30 20:10:11,"为女性发声！坚决抵制家暴！希望国家能听到我们的声音！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AE%B6%E6%9A%B4%23&isnewpage=1"" data-hide=""""><span class=""surl-text"">#家暴#</span></a> ",0,1,0,10,离了个大谱吧,37,HUAWEI Mate 40 Pro
5117373700901489,P7hY63Mw9,2024-12-30 20:07:09,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>好讽刺，在抖音刷到小谢的视频我的耳机里刚好在放人世间<span class=""url-icon""><img alt=[ok] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_ok-2fdfaf8847.png"" style=""width:1em; height:1em;"" /></span>反差感拉满 ",0,0,0,3,刘亦菲今年进组了吗,159,iPhone客户端
5117373402845723,P7hXCbWiL,2024-12-30 20:05:58,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>挺会判，给受害者判死刑<span class=""url-icon""><img alt=[摊手] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-fa05d4eacf.png"" style=""width:1em; height:1em;"" /></span> ",0,0,0,4,最爱白新羽的Yu,7,iPhone客户端
5117373216721607,P7hXjscB1,2024-12-30 20:05:14,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>我的天，热度好低好低...<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span> ",0,0,0,3,想要开甜品店的小姚,6,iPhone客户端
5117372640528820,P7hWo2dzm,2024-12-30 20:02:56,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>为什么？ 为什么？为什么？才11年 ",0,0,0,1,蓁的源源子,1063,iPhone客户端
5117371562332091,P7hUE9MGn,2024-12-30 19:58:39,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>他们让闭嘴我偏不 ",0,0,0,7,剪号----,80,iQOO Neo7 竞速版
5117370617825945,P7hT7wPSV,2024-12-30 19:54:54,"为女性安全发声！<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E9%81%AD%E5%8F%9716%E6%AC%A1%E5%AE%B6%E6%9A%B4%23&extparam=%23%E5%B0%8F%E8%B0%A2%E9%81%AD%E5%8F%9716%E6%AC%A1%E5%AE%B6%E6%9A%B4%23"" data-hide=""""><span class=""surl-text"">#小谢遭受16次家暴#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> ",0,0,0,5,辣椒拌饭吗,8,iPhone客户端
5117368713872190,P7hQ3gfkG,2024-12-30 19:47:20,"/大力鼓励婚姻的同时，女性在婚姻里甚至不能保证自己的生命安全。 <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> ",0,0,1,3,考拉维了个尼,1499,🐨的iPhone客户端
5117368684512407,P7hQ0iVSL,2024-12-30 19:47:13,肥猫事件 很多人出来站他  不限于大网红 明星  小谢事件  到现在一审完   就像石头丢进大海里 咕咚一声之后  谁也不再在乎 是因为主角是女生 被伤害对象是女性  所以不在乎吗 只要求女的要老老实实 服服帖帖生孩子 ,0,0,1,1,木子明洋-,16,nova 10 主角影像
5117343828804917,P7hbUAWyN,2024-12-30 18:08:27,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>其实国家法律告诉我们所有女性“男方第一次对我们家暴，我们就应该和他同归于尽，免得他们为难。”我这样理解对吗？嗯！我感觉是对的。 ",0,1,0,17,铃铛郡主,100,HarmonyOS设备
5117368068211652,P7hP0yse0,2024-12-30 19:44:46,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>谋杀就是谋杀！扯张证就可以随便伤害别人的话那我也去扯个证再把人打死<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span>离又离不了，离婚冷静期就被打死了！没离婚就算家暴？家暴是什么，暴力就是暴力，不管什么形式什么情况下的暴力都应该是零容忍的！ ",0,0,0,4,肥皂花花花花,3,OPPO K10 5G
5117367917740315,P7hOLwtBN,2024-12-30 19:44:09,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> 你以为11年是对人渣的处罚，其实是小谢生命的倒计时 ",0,0,0,2,郭扭矩,124,HUAWEI Mate 40 Pro
5117367604744423,P7hOgjUeX,2024-12-30 19:42:56,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> 我总是迫切的想做些什么 但是又不知道该做些什么 ",0,0,1,2,大梦_DM97,104,iPhone客户端
5117367138912993,P7hNvBoFX,2024-12-30 19:41:04,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>法律解释根本没有从受害者角度出发，充满对加害者贺某阳辩解的主观臆断！ ",0,0,0,3,momo_4959,2,Android
5117366853964387,P7hN3gDjJ,2024-12-30 19:39:57,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>领了证之后蓄意谋杀就变家暴了是吗？ ",0,0,1,2,小优想睡觉qq,93,OPPO A1 5G
5117366822242888,P7hN09ptC,2024-12-30 19:39:49,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>？？？？？？？？怎么就从第7找不到了？前后不过一分钟我就看不见了？这热度还压？不知道的以为那男的跟你们做过呢？保护情人呢？？  故意刷到，故意送花，绝不沉默，家暴入刑<span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span> ",0,0,1,9,许愿灼灼意,28,vivo S16e
5117366688287317,P7hMMyLUp,2024-12-30 19:39:17,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> 到底是谁在压热搜，两只破鸟还没一条人命值钱吗<span class=""url-icon""><img alt=[哼] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_heng-3032fd08c2.png"" style=""width:1em; height:1em;"" /></span> ",0,0,0,4,嘿呵巴拉,11,Xiaomi 14
5117366329675571,P7hMcEB3B,2024-12-30 19:37:52,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>罪犯贺忠阳判刑太轻！买止疼药和打120是畏罪行为，为了以后继续施暴！ ",0,0,0,1,momo_4959,2,Android
5117365534856729,P7hKVknsl,2024-12-30 19:34:42,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> 不知道该怎么组织语言，来表达作为女性对这次判决结果的失望！！！ ",0,0,0,3,今日月亮已打烊,91,Xiaomi 13
5117365048840600,P7hK8B5Qk,2024-12-30 19:32:46,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>会不会判刑？？？不会判我来判 ",0,0,0,2,青提子吃葡萄,19,vivo X80
5117364091494728,P7hIB6gQw,2024-12-30 19:28:58,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>到底谁判的我请问呢<span class=""url-icon""><img alt=[疑问] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40c066d5c3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[疑问] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40c066d5c3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[疑问] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40c066d5c3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[疑问] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40c066d5c3.png"" style=""width:1em; height:1em;"" /></span> ",0,0,1,2,Caroyc,27,iPhone客户端
5117363909563900,P7hIiE80s,2024-12-30 19:28:15,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AF%B9%E5%AE%B6%E5%BA%AD%E6%9A%B4%E5%8A%9B%E5%8B%87%E6%95%A2%E8%AF%B4%E4%B8%8D%23&extparam=%23%E5%AF%B9%E5%AE%B6%E5%BA%AD%E6%9A%B4%E5%8A%9B%E5%8B%87%E6%95%A2%E8%AF%B4%E4%B8%8D%23"" data-hide=""""><span class=""surl-text"">#对家庭暴力勇敢说不#</span></a>家庭暴力与故意伤害罪等同!!!<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> ",0,0,0,1,温意178,6,vivo S19
5117363769049625,P7hI4BYdH,2024-12-30 19:27:40,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>连胖猫一半的热度都没有啊，唉 ",0,0,0,5,不吃茄盒的猫,356,荣耀Magic3 Pro 5G
5117362999136160,P7hGPCkJq,2024-12-30 19:24:37,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>判的还没她挨打的次数多<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span> ",0,0,0,7,今天还是要加油呀,83,iPhone客户端
5117360056828404,P7hC5sEny,2024-12-30 19:12:56,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%BE%90%E5%A8%87%E7%BB%99%E5%8A%9D%E9%98%BB%E7%94%B7%E5%AD%90%E6%8A%BD%E7%83%9F%E9%A4%90%E5%8E%85%E5%86%99%E6%84%9F%E8%B0%A2%E4%BF%A1%23&extparam=%23%E5%BE%90%E5%A8%87%E7%BB%99%E5%8A%9D%E9%98%BB%E7%94%B7%E5%AD%90%E6%8A%BD%E7%83%9F%E9%A4%90%E5%8E%85%E5%86%99%E6%84%9F%E8%B0%A2%E4%BF%A1%23"" data-hide=""""><span class=""surl-text"">#徐娇给劝阻男子抽烟餐厅写感谢信#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%232%E5%B9%B4%E5%AE%B6%E6%9A%B416%E6%AC%A1%E7%94%B7%E5%AD%90%E8%A2%AB%E5%88%A4%E5%88%9111%E5%B9%B4%23&extparam=%232%E5%B9%B4%E5%AE%B6%E6%9A%B416%E6%AC%A1%E7%94%B7%E5%AD%90%E8%A2%AB%E5%88%A4%E5%88%9111%E5%B9%B4%23"" data-hide=""""><span class=""surl-text"">#2年家暴16次男子被判刑11年#</span></a> 想把这些话题下的恶臭言论账户拉黑，但是发现怎么都拉黑不完，男性基本盘，拉黑所有男人就好了哈哈 ",0,0,0,6,一直好运相伴,62,HUAWEI Mate 60
5117359700576590,P7hBw2pZQ,2024-12-30 19:11:31,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>上热搜 别压热度了 渣浪 ",0,0,0,2,人间大sai迷,9,iPhone客户端
5117359628485453,P7hBozBs9,2024-12-30 19:11:14,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>女性安全，给予女性同等权利，不要一直采用压热度的方式，来维护这虚假的“安全”，我们要的是真正的女性安全，要的是女性的安全有保障，要的是公平对待，家暴就应该判死刑，女性安全从来不是说说而已！ ",0,0,0,3,人间大sai迷,9,iPhone客户端
5117359569764532,P7hBiEYcs,2024-12-30 19:10:59,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>要这样 那大家好日子过够啦非得结婚<span class=""url-icon""><img alt=[疑问] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40c066d5c3.png"" style=""width:1em; height:1em;"" /></span> ",0,0,0,2,两眼一闭就选c,2,iPhone客户端
5117358175688636,P7hz3nRSc,2024-12-30 19:05:28,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>希望给小谢一个公道，给所有遭受家暴的女性一个公道。<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%A5%B3%E6%80%A7%E5%81%A5%E5%BA%B7%23&isnewpage=1"" data-hide=""""><span class=""surl-text"">#女性健康#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%23"" data-hide=""""><span class=""surl-text"">#小谢#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E5%AE%B6%E6%9A%B4%E6%A1%88%23&extparam=%23%E5%B0%8F%E8%B0%A2%E5%AE%B6%E6%9A%B4%E6%A1%88%23"" data-hide=""""><span class=""surl-text"">#小谢家暴案#</span></a> 为什么一点儿热度也没有啊 ",0,0,1,4,Fiona韵喵喵,96,Redmi K70 至尊版
5117358037538594,P7hyPvD8e,2024-12-30 19:04:55,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> 最可怕的是，以目前法律来讲已经是从重了，所以我们真的要把家暴这个词从法律中删除，故意伤害就是故意伤害，没有什么家暴 ",0,0,0,9,圈地自萌的颜控,26,REDMI K80
5117357883920011,P7hyAgrLZ,2024-12-30 19:04:18,"到底是谁在压热搜<span class=""url-icon""><img alt=[怒] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png"" style=""width:1em; height:1em;"" /></span><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E9%81%AD%E5%8F%9716%E6%AC%A1%E5%AE%B6%E6%9A%B4%23&extparam=%23%E5%B0%8F%E8%B0%A2%E9%81%AD%E5%8F%9716%E6%AC%A1%E5%AE%B6%E6%9A%B4%23"" data-hide=""""><span class=""surl-text"">#小谢遭受16次家暴#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AE%B6%E6%9A%B4%E7%A6%BB%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%E6%9C%89%E5%A4%9A%E8%BF%91%23&extparam=%23%E5%AE%B6%E6%9A%B4%E7%A6%BB%E6%88%91%E4%BB%AC%E7%9A%84%E7%94%9F%E6%B4%BB%E6%9C%89%E5%A4%9A%E8%BF%91%23"" data-hide=""""><span class=""surl-text"">#家暴离我们的生活有多近#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AE%B6%E6%9A%B4%E5%85%A5%E5%88%91%23&extparam=%23%E5%AE%B6%E6%9A%B4%E5%85%A5%E5%88%91%23"" data-hide=""""><span class=""surl-text"">#家暴入刑#</span></a> ",0,0,0,4,沐忆清辰,1,vivo S9 极夜柔光自拍
5117326150863373,P7gJp3CBn,2024-12-30 16:58:12,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a> 女人一旦进入婚姻 法律上就像不会承认女人是人一样 遭受任何伤害，只要是婚姻内，都算“家事” 或者从出生那一刻开始，女性会遭遇不公平就是注定的了。 现在逼得女性只能“断情绝爱”才能保命。 但是凭什么呢？得到爱感受爱也是女性的权利。现在好像只能“赌”了。能不能是个好人只能祈祷他 ...<a href=""/status/5117326150863373"">全文</a>",0,0,0,13,阿里曼hh,99,iPhone客户端
5117357479430731,P7hxVDzmz,2024-12-30 19:02:41,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23&extparam=%23%E5%B0%8F%E8%B0%A2%E4%B8%80%E5%AE%A1%23"" data-hide=""""><span class=""surl-text"">#小谢一审#</span></a>为什么要压热度，到底损害了谁的利益 ",0,0,0,2,清清痞,70,vivo S17t
5116274831526765,P6PnJ6pbf,2024-12-27 19:20:38,"【“女子两年遭家暴16次”案一审宣判，<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E8%A2%AB%E5%AE%B6%E6%9A%B4%E5%A5%B3%E5%AD%90%E7%A7%B0%E5%89%8D%E5%A4%AB%E6%9B%BE%E8%AF%B4%E5%87%BA%E7%8B%B1%E6%9D%80%E5%A5%B9%E5%85%A8%E5%AE%B6%23&extparam=%23%E8%A2%AB%E5%AE%B6%E6%9A%B4%E5%A5%B3%E5%AD%90%E7%A7%B0%E5%89%8D%E5%A4%AB%E6%9B%BE%E8%AF%B4%E5%87%BA%E7%8B%B1%E6%9D%80%E5%A5%B9%E5%85%A8%E5%AE%B6%23"" data-hide=""""><span class=""surl-text"">#被家暴女子称前夫曾说出狱杀她全家#</span></a>】12月27日，成都女子两年被家暴16次案，于当日在成都市武侯区人民法院宣判。武侯区人民法院一审公开宣判被告人贺某阳故意伤害、虐待刑事附带民事诉讼一案，对被告人贺某阳以故意伤害罪判处有期徒刑九年十个月，以虐待罪判处有 ...<a href=""/status/5116274831526765"">全文</a>",0,1084,1708,30109,潇湘晨报,1741.4万,微博视频号
